time,open,high,low,close,Volume,Volume MA,Aroon Up,Aroon Down,Plot,Plot
1588363080,288.52,288.93,288.4,288.77,38242,20723.75,14.285714285714286,78.57142857142857,-0.7003642857142404,0
1588363140,288.77,289.93,288.61,289.29,97501,24566.8,7.142857142857143,71.42857142857143,-0.5601089285713798,0
1588363200,289.27,289.75,289.27,289.62,957,23505.6,0,64.28571428571429,-0.32992857142853116,0
1588363320,289.61,289.61,289.61,289.61,100,23098.4,14.285714285714286,57.142857142857146,-0.12115535714281944,0
1588363380,289.55,289.55,289.55,289.55,100,22476.8,7.142857142857143,50,0.02494285714289357,0
1588363680,289.6,289.6,289.6,289.6,100,21749.65,0,42.857142857142854,0.17558035714289577,0
1588363860,289.9,289.9,289.9,289.9,700,21020.95,64.28571428571429,35.714285714285715,0.3748035714286013,0
1588363920,289.9,289.91,289.9,289.9,1500,20419.2,57.142857142857146,28.571428571428573,0.5621303571428833,0
1588364280,289.75,289.75,289.75,289.75,201,19769.05,50,21.428571428571427,0.7038428571428734,0
1588364520,289.8,289.8,289.8,289.8,500,19046.5,42.857142857142854,14.285714285714286,0.8022839285714405,0
1588365480,289.52,289.52,289.52,289.52,200,18507.8,35.714285714285715,7.142857142857143,0.8421607142857186,0
1588365540,289.47,289.47,289.47,289.47,200,16858.25,28.571428571428573,0,0.9196160714285799,0
1588366260,289.56,289.56,289.56,289.56,100,16003.85,21.428571428571427,0,0.9555249999999937,0
1588366560,289.56,289.56,289.56,289.56,200,15315.2,14.285714285714286,7.142857142857143,0.9548589285714115,0
1588366800,289.63,289.63,289.63,289.63,600,14538.55,7.142857142857143,0,0.9552714285714056,0
1588590480,287.02,287.02,287.02,287.02,100,13698.9,0,100,0.4863910714285315,0
1588590660,287.01,287.01,286.96,286.96,200,12498.9,35.714285714285715,100,0.00948214285709241,0
1588590720,286.96,286.96,286.96,286.96,100,10069.25,28.571428571428573,92.85714285714286,-0.439276785714348,0
1588591620,287.98,287.98,287.98,287.98,100,9047.1,21.428571428571427,85.71428571428571,-0.6446000000000538,0
1588592040,288.25,288.25,288.25,288.25,100,7090.05,14.285714285714286,78.57142857142857,-0.799169642857192,0
1588592400,289.34,289.34,289.34,289.34,100,5182.95,7.142857142857143,71.42857142857143,-0.7334500000000534,0
1588592700,288.98,288.98,288.98,288.98,100,312.9,0,64.28571428571429,-0.693151785714324,0
1588593180,289.08,289.08,289.08,289.08,100,270.05,7.142857142857143,57.142857142857146,-0.5964107142857528,0
1588593360,288.86,288.86,288.85,288.85,200,275.05,0,50,-0.5327553571428949,0
1588594320,289.48,289.48,289.48,289.48,100,275.05,28.571428571428573,42.857142857142854,-0.35196071428574993,0
1588594500,289.65,289.65,289.65,289.65,400,290.05,100,35.714285714285715,-0.13945178571431793,0
1588594620,289.18,289.18,289.18,289.18,100,260.05,92.85714285714286,28.571428571428573,0.012149999999966854,0
1588594680,289.25,289.25,289.25,289.25,300,200.05,85.71428571428571,21.428571428571427,0.18860178571426173,0
1588594860,289.15,289.15,289.15,289.15,100,195,78.57142857142857,14.285714285714286,0.3377749999999757,0
1588595040,289.25,289.3,289.25,289.3,1600,250,71.42857142857143,7.142857142857143,0.5293446428571291,0
1588595160,289.79,289.79,289.79,289.79,200,250,100,0,0.7750749999999879,0
1588595340,289.69,289.69,289.69,289.69,100,245,92.85714285714286,0,0.9867017857142789,0
1588595400,289.79,289.97,289.79,289.97,200,250,100,0,1.2384499999999963,0
1588596300,289.4,289.4,289.4,289.4,100,245,92.85714285714286,0,1.3717535714285656,0
1588597260,289.29,289.31,289.29,289.31,340,232,85.71428571428571,21.428571428571427,1.49133571428572,0
1588597500,288.68,288.69,288.68,288.69,200,237,78.57142857142857,100,1.2541571428571567,0
1588597980,288.72,288.72,288.72,288.72,100,232,71.42857142857143,92.85714285714286,0.9875571428571643,0
1588598100,289.31,289.9,289.31,289.54,551,254.55,64.28571428571429,85.71428571428571,0.7915321428571637,0
1588598160,289.58,289.62,289.58,289.62,932,296.15,57.142857142857146,78.57142857142857,0.6614392857143245,0
1588598640,289.51,289.51,289.51,289.51,300,306.15,50,71.42857142857143,0.4957107142857524,0
1588598760,289.45,289.5,289.45,289.5,200,311.15,42.857142857142854,64.28571428571429,0.4253142857143286,0
1588598820,289.5,289.5,289.42,289.42,200,316.15,35.714285714285715,57.142857142857146,0.30921785714291056,0
1588598880,288.99,288.99,288.99,288.99,467,334.5,28.571428571428573,50,0.12729642857148482,0
1588598940,288.98,288.98,288.98,288.98,500,349.5,21.428571428571427,42.857142857142854,-0.06818928571422345,0
1588599000,289.04,289.52,288.56,288.9,40178,2353.4,14.285714285714286,100,-0.1999214285713633,0
1588599060,289.02,289.04,288.05,288.19,16431,3154.95,7.142857142857143,100,-0.39947499999993186,0
1588599120,288.21,288.23,287.45,287.95,23030,4301.45,0,100,-0.6283178571427916,0
1588599180,288,288.42,287.78,288.25,11894,4881.15,28.571428571428573,92.85714285714286,-0.7641249999999362,0
1588599240,288.09,288.38,288.06,288.3,7468,5249.55,21.428571428571427,85.71428571428571,-0.8769142857142243,0
1588599300,288.41,288.59,287.49,287.61,23296,6334.35,14.285714285714286,78.57142857142857,-1.0739464285713614,0
1588599360,287.66,287.85,287.51,287.77,13060,6977.35,7.142857142857143,71.42857142857143,-1.1588964285713645,0
1588599420,287.8,288,287.79,287.92,35363,8740.5,0,64.28571428571429,-1.186760714285653,0
1588599480,287.92,288,287.72,287.77,16703,9565.65,0,57.142857142857146,-1.179264285714223,0
1588599540,287.76,288,287.65,287.69,17862,10453.75,35.714285714285715,50,-1.2036892857142205,0
1588599600,287.66,287.75,287.17,287.44,26541,11763.8,28.571428571428573,100,-1.2370178571427906,0
1588599660,287.45,287.86,287.45,287.58,10253,12266.45,21.428571428571427,92.85714285714286,-1.2805928571427856,0
1588599720,287.69,287.69,287.3,287.39,15392,13031.05,14.285714285714286,85.71428571428571,-1.3417535714284945,0
1588599780,287.42,287.42,286.39,286.57,29481,14477.55,7.142857142857143,100,-1.4271821428570621,0
1588599840,286.51,286.97,286.32,286.95,19611,15411.5,0,100,-1.3956178571427742,0
1588599900,286.94,287.31,286.69,287.27,18727,16332.85,0,92.85714285714286,-1.2975392857142016,0
1588599960,287.24,287.36,286.92,286.98,12990,16972.35,21.428571428571427,85.71428571428571,-1.2303607142856217,0
1588600020,286.97,287.32,286.82,287.2,11278,17526.25,14.285714285714286,78.57142857142857,-1.1054178571427538,0
1588600080,287.28,287.76,287.28,287.62,17837,18394.75,7.142857142857143,71.42857142857143,-0.928424999999897,0
1588600140,287.6,287.84,287.43,287.84,14318,19085.65,0,64.28571428571429,-0.7087428571427568,0
1588600200,287.93,288.12,287.73,287.9,20370,18095.25,100,57.142857142857146,-0.4604142857141921,0
1588600260,287.96,288.42,287.95,288.27,15801,18063.75,100,50,-0.18676071428562535,0
1588600320,288.34,288.72,288.34,288.69,14840,17654.25,100,42.857142857142854,0.1255214285715165,0
1588600380,288.73,289.27,288.55,289.13,21731,18146.1,100,35.714285714285715,0.49230357142864833,0
1588600440,289.08,289.16,288.59,288.81,11287,18337.05,92.85714285714286,28.571428571428573,0.7749571428572162,0
1588600500,288.88,288.9,288.17,288.54,21273,18235.9,85.71428571428571,21.428571428571427,0.914689285714368,0
1588600560,288.55,288.86,288.35,288.68,12663,18216.05,78.57142857142857,14.285714285714286,1.0684964285715075,0
1588600620,288.66,288.79,288.35,288.57,10915,16993.65,71.42857142857143,7.142857142857143,1.1908642857143674,0
1588600680,288.61,288.69,288.42,288.46,6281,16472.55,64.28571428571429,0,1.2590107142857887,0
1588600740,288.51,288.86,288.5,288.74,16742,16416.55,57.142857142857146,0,1.3484285714286461,0
1588600800,288.78,289.25,288.65,288.65,12654,15722.2,50,7.142857142857143,1.3759035714286436,0
1588600860,288.72,289.16,288.53,289,8852,15652.15,42.857142857142854,0,1.4520892857143477,0
1588600920,289.04,289.57,289.04,289.53,14312,15598.15,100,0,1.5585964285714822,0
1588600980,289.51,290.12,289.4,289.95,21522,15200.2,100,0,1.6172571428571847,0
1588601040,289.9,290.23,289.85,290.06,11975,14818.4,100,0,1.6623071428571765,0
1588601100,290.17,290.43,290.09,290.12,14434,14603.75,100,0,1.6895500000000296,0
1588601160,290.13,290.54,290.11,290.4,12328,14570.65,100,21.428571428571427,1.6938214285714621,0
1588601220,290.36,290.36,289.97,290.11,13215,14667.5,92.85714285714286,14.285714285714286,1.6000035714286103,0
1588601280,290.17,290.36,290.11,290.14,12770,14414.15,85.71428571428571,7.142857142857143,1.5123642857143182,0
1588601340,290.11,290.22,289.65,289.85,26130,15004.75,78.57142857142857,0,1.353800000000033,0
1588601400,289.85,290.14,289.85,290.11,10068,14489.65,71.42857142857143,0,1.2343714285714573,0
1588601460,290.09,290.49,290.08,290.49,11794,14289.3,64.28571428571429,0,1.2046571428571669,0
1588601520,290.5,291.13,290.46,291.1,15120,14303.3,100,0,1.2811750000000193,0
1588601580,291.04,291.16,290.9,290.97,11982,13815.85,100,0,1.3458178571428716,0
1588601640,291,291.45,290.76,290.81,17684,14135.7,100,7.142857142857143,1.3255035714285786,0
1588601700,290.68,290.99,290.68,290.75,4697,13306.9,92.85714285714286,0,1.246167857142861,0
1588601760,290.69,291.07,290.68,291.06,6129,12980.2,85.71428571428571,0,1.2232428571428626,0
1588601820,291.13,291.19,290.95,291.13,6575,12763.2,78.57142857142857,0,1.1818178571428664,0
1588601880,291.17,291.35,290.91,291,9761,12937.2,71.42857142857143,35.714285714285715,1.0826392857142817,0
1588601940,290.98,290.98,290.29,290.51,12724,12736.3,64.28571428571429,28.571428571428573,0.9040785714285614,0
1588602000,290.51,290.51,290.1,290.18,8457,12526.45,57.142857142857146,21.428571428571427,0.6523214285714158,0
1588602060,290.14,290.28,290.09,290.25,6228,12395.25,50,14.285714285714286,0.4262928571428377,0
1588602120,290.25,290.56,290.25,290.49,4059,11882.6,42.857142857142854,7.142857142857143,0.2803357142856955,0
1588602180,290.43,290.55,290.04,290.04,4714,11042.2,35.714285714285715,0,0.07903928571426655,0
1588602240,290.03,290.24,289.91,290.06,5424,10714.65,28.571428571428573,0,-0.09667857142859138,0
1588602300,290.1,290.5,290.1,290.33,4767,10231.3,21.428571428571427,92.85714285714286,-0.20350357142859332,0
1588602360,290.43,290.43,290.13,290.35,5198,9874.8,14.285714285714286,85.71428571428571,-0.2657035714285898,0
1588602420,290.3,290.68,290.3,290.5,4750,9451.55,7.142857142857143,78.57142857142857,-0.32357142857144794,0
1588602480,290.48,290.65,290.42,290.47,5824,9104.25,0,71.42857142857143,-0.37836071428573814,0
1588602540,290.48,290.71,290.47,290.58,3982,7996.85,21.428571428571427,64.28571428571429,-0.45015000000002736,0
1588602600,290.55,290.59,290.12,290.28,6084,7797.65,14.285714285714286,57.142857142857146,-0.556010714285758,0
1588602660,290.3,290.42,289.83,289.83,8756,7645.75,7.142857142857143,100,-0.6947714285714768,0
1588602720,289.76,289.76,289.49,289.57,9395,7359.5,0,100,-0.792003571428626,0
1588602780,289.57,289.72,289.52,289.63,6036,7062.2,0,92.85714285714286,-0.8558214285714849,0
1588602840,289.62,289.75,289.37,289.59,9308,6643.4,64.28571428571429,100,-0.908996428571488,0
1588602900,289.51,290.1,289.5,289.75,6662,6741.65,57.142857142857146,92.85714285714286,-0.9180821428572056,0
1588602960,289.94,289.94,289.71,289.75,4952,6682.8,50,85.71428571428571,-0.8752107142857719,0
1588603020,289.75,289.88,289.58,289.87,5070,6607.55,42.857142857142854,78.57142857142857,-0.78141785714291,0
1588603080,289.94,290.03,289.89,289.93,1200,6179.5,35.714285714285715,71.42857142857143,-0.6540785714286318,0
1588603140,289.94,290.25,289.92,290.13,3694,5728,28.571428571428573,64.28571428571429,-0.5134750000000573,0
1588603200,290.09,290.17,289.87,290.16,3911,5500.7,21.428571428571427,57.142857142857146,-0.3997321428571825,0
1588603260,290.42,290.46,290.3,290.38,3586,5368.6,14.285714285714286,50,-0.25600714285717874,0
1588603320,290.35,290.4,290.1,290.17,5773,5454.3,7.142857142857143,42.857142857142854,-0.1429571428571712,0
1588603380,290.16,290.39,290.16,290.28,4081,5422.65,0,35.714285714285715,-0.0631428571428801,0
1588603440,290.39,290.42,290.3,290.3,6760,5489.45,0,28.571428571428573,0.011357142857136515,0
1588603500,290.4,290.6,290.17,290.17,6749,5588.55,100,21.428571428571427,0.07910357142857427,0
1588603560,290.175,290.175,289.9,290.04,4174,5537.35,92.85714285714286,14.285714285714286,0.1220250000000217,0
1588603620,290.07,290.07,289.77,289.97,9923,5796,85.71428571428571,7.142857142857143,0.1662357142857478,0
1588603680,289.96,290.18,289.96,290.11,4414,5725.5,78.57142857142857,0,0.2349107142857585,0
1588603740,290.08,290.2,289.98,290.2,4600,5756.4,71.42857142857143,0,0.3292892857143288,0
1588603800,290.33,290.33,289.93,290.01,2355,5569.95,64.28571428571429,7.142857142857143,0.35443571428574083,0
1588603860,290,290,289.55,289.71,7143,5489.3,57.142857142857146,100,0.2778571428571639,0
1588603920,289.67,289.76,289.46,289.69,8811,5460.1,50,100,0.1764500000000096,0
1588603980,289.66,289.79,289.52,289.78,5562,5436.4,42.857142857142854,92.85714285714286,0.09190357142857125,0
1588604040,289.75,290.12,289.72,290.06,5977,5269.85,35.714285714285715,85.71428571428571,0.04914285714285549,0
1588604100,289.99,290.31,289.89,289.92,5041,5188.8,28.571428571428573,78.57142857142857,-0.013171428571432185,0
1588604160,289.91,290.11,289.89,290.09,4130,5147.7,21.428571428571427,71.42857142857143,-0.04877857142857757,0
1588604220,290.13,290.24,289.93,290.24,3800,5084.2,14.285714285714286,64.28571428571429,-0.051496428571432995,0
1588604280,290.29,290.42,290.12,290.33,3900,5219.2,7.142857142857143,57.142857142857146,-0.029678571428580963,0
1588604340,290.34,290.34,289.93,290.15,4944,5281.7,0,50,-0.02051071428572465,0
1588604400,290.15,290.3,289.92,290.24,5746,5373.45,85.71428571428571,42.857142857142854,0.007757142857142962,0
1588604460,290.21,290.4,290.16,290.31,4892,5438.75,78.57142857142857,35.714285714285715,0.06991071428572013,0
1588604520,290.35,290.39,290.23,290.38,4100,5355.1,71.42857142857143,28.571428571428573,0.12484642857144031,0
1588604580,290.39,290.59,290.15,290.26,6908,5496.45,100,21.428571428571427,0.16513571428572665,0
1588604640,290.24,290.45,290.11,290.34,3904,5353.65,92.85714285714286,14.285714285714286,0.22183571428572416,0
1588604700,290.36,290.89,290.3,290.89,9267,5479.55,100,7.142857142857143,0.3506821428571567,0
1588604760,290.85,290.85,290.67,290.83,7506,5646.15,92.85714285714286,0,0.44353928571429957,0
1588604820,290.85,291.14,290.81,290.86,10813,5690.65,100,0,0.5109928571428782,0
1588604880,290.93,291.09,290.83,290.87,6375,5788.7,92.85714285714286,0,0.5820857142857401,0
1588604940,290.86,290.96,290.7,290.95,4033,5760.35,85.71428571428571,0,0.6699214285714602,0
1588605000,290.94,291.14,290.79,291,6118,5948.5,78.57142857142857,0,0.7377285714285986,0
1588605060,291.04,291.13,290.99,291.11,3500,5766.35,71.42857142857143,21.428571428571427,0.7803928571428905,0
1588605120,291.07,291.22,291.06,291.18,9093,5780.45,100,14.285714285714286,0.805653571428596,0
1588605180,291.03,291.03,290.63,290.7,6673,5836,92.85714285714286,7.142857142857143,0.7218571428571596,0
1588605240,290.62,290.63,290.35,290.58,7362,5905.25,85.71428571428571,0,0.6241928571428697,0
1588605300,290.6,290.85,290.46,290.73,4506,5878.5,78.57142857142857,21.428571428571427,0.5363678571428766,0
1588605360,290.78,290.83,290.65,290.73,3200,5832,71.42857142857143,14.285714285714286,0.45658214285716503,0
1588605420,290.65,290.92,290.6,290.92,3960,5840,64.28571428571429,7.142857142857143,0.421896428571445,0
1588605480,290.89,290.93,290.72,290.73,5444,5917.2,57.142857142857146,0,0.35650357142858335,0
1588605540,290.71,290.82,290.54,290.6,5682,5954.1,50,0,0.249264285714291,0
1588605600,290.54,290.73,290.5,290.61,5248,5929.2,42.857142857142854,57.142857142857146,0.14401785714286325,0
1588605660,290.58,290.85,290.52,290.66,4300,5899.6,35.714285714285715,50,0.05740714285715931,0
1588605720,290.67,290.71,290.53,290.57,5678,5978.5,28.571428571428573,42.857142857142854,-0.03608928571426462,0
1588605780,290.58,290.89,290.5,290.8,6030,5934.6,21.428571428571427,35.714285714285715,-0.09481428571425154,0
1588605840,290.8,291.14,290.8,291,9410,6209.9,14.285714285714286,28.571428571428573,-0.11866785714282169,0
1588605900,290.88,291,290.79,290.99,6301,6061.6,7.142857142857143,21.428571428571427,-0.10031428571424106,0
1588605960,290.83,290.83,290.59,290.61,4399,5906.25,0,14.285714285714286,-0.1516642857142284,0
1588606020,290.5,290.7,290.5,290.62,3700,5550.6,78.57142857142857,7.142857142857143,-0.19348571428564898,0
1588606080,290.64,290.69,290.55,290.55,3200,5391.85,71.42857142857143,0,-0.23669999999993108,0
1588606140,290.66,290.86,290.62,290.72,4700,5425.2,64.28571428571429,0,-0.22937142857135517,0
1588606200,290.73,291.11,290.73,290.94,6128,5425.7,57.142857142857146,28.571428571428573,-0.16823928571421254,0
1588606260,291,291.15,290.94,291.05,5151,5508.25,100,21.428571428571427,-0.07156071428563077,0
1588606320,291.05,291.12,290.98,291.09,3050,5206.1,92.85714285714286,14.285714285714286,0.042807142857221196,0
1588606380,291.08,291.08,290.77,290.77,4394,5092.15,85.71428571428571,7.142857142857143,0.048053571428642625,0
1588606440,290.79,290.88,290.5,290.88,6285,5038.3,78.57142857142857,0,0.052307142857214974,0
1588606500,290.87,291.09,290.74,291.02,3535,4989.75,71.42857142857143,14.285714285714286,0.09138214285720941,0
1588606560,291.03,291.37,291,291.29,12634,5461.45,100,7.142857142857143,0.16458571428578922,0
1588606620,291.3,291.4,291.19,291.39,3500,5438.45,100,0,0.2660285714286317,0
1588606680,291.34,291.5,291.21,291.5,3831,5357.8,100,21.428571428571427,0.35694285714291063,0
1588606740,291.56,291.8,291.55,291.71,8947,5521.05,100,14.285714285714286,0.4471142857143345,0
1588606800,291.72,291.95,291.66,291.9,9107,5714,100,7.142857142857143,0.5448571428571882,0
1588606860,291.89,291.97,291.76,291.78,4106,5704.3,100,0,0.605839285714328,0
1588606920,291.78,291.78,291.53,291.64,8369,5838.85,92.85714285714286,42.857142857142854,0.6166821428571828,0
1588606980,291.68,291.7,291.58,291.7,4819,5778.3,85.71428571428571,35.714285714285715,0.6474714285714649,0
1588607040,291.71,291.95,291.71,291.84,4628,5539.2,78.57142857142857,28.571428571428573,0.7078500000000354,0
1588607100,291.97,292.1,291.82,291.88,9144,5681.35,100,21.428571428571427,0.7571214285714665,0
1588607160,291.9,291.91,291.69,291.8,2700,5596.4,92.85714285714286,14.285714285714286,0.7425464285714701,0
1588607220,291.76,291.89,291.73,291.77,4000,5611.4,85.71428571428571,7.142857142857143,0.7088642857143221,0
1588607280,291.7,291.79,291.44,291.64,7250,5813.9,78.57142857142857,0,0.631050000000025,0
1588607340,291.6,291.95,291.6,291.91,4700,5813.9,71.42857142857143,0,0.6080607142857501,0
1588607400,291.95,292.01,291.79,292,3773,5696.15,64.28571428571429,0,0.6107250000000306,0
1588607460,291.98,291.98,291.73,291.81,5024,5689.8,57.142857142857146,0,0.5796928571428858,0
1588607520,291.83,291.89,291.6,291.73,4636,5769.1,50,0,0.5353535714286042,0
1588607580,291.74,291.9,291.64,291.83,2890,5693.9,42.857142857142854,64.28571428571429,0.4732607142857334,0
1588607640,291.81,291.93,291.78,291.87,3000,5529.65,35.714285714285715,57.142857142857146,0.4054821428571602,0
1588607700,291.87,291.99,291.82,291.88,2737,5489.75,28.571428571428573,50,0.3326071428571513,0
1588607760,291.88,291.92,291.76,291.9,3500,5033.05,21.428571428571427,42.857142857142854,0.27157500000001605,0
1588607820,291.82,291.82,291.56,291.73,6368,5176.45,14.285714285714286,35.714285714285715,0.18770357142859007,0
1588607880,291.77,291.79,291.59,291.65,2000,5084.9,7.142857142857143,28.571428571428573,0.09111428571430746,0
1588607940,291.65,291.65,291.36,291.45,6212,4948.15,0,100,-0.017074999999982077,0
1588608000,291.51,291.8,291.51,291.8,3000,4642.8,28.571428571428573,92.85714285714286,-0.03386785714283835,0
1588608060,291.86,291.92,291.8,291.9,3700,4622.5,21.428571428571427,85.71428571428571,-0.03735714285712832,0
1588608120,291.91,291.92,291.75,291.86,2700,4339.05,14.285714285714286,78.57142857142857,-0.058953571428548845,0
1588608180,291.87,292.05,291.72,291.96,4814,4338.8,100,71.42857142857143,-0.05414999999998216,0
1588608240,291.96,292.06,291.92,291.99,3022,4258.5,100,64.28571428571429,-0.028085714285686958,0
1588608300,292.03,292.09,291.75,291.88,6089,4105.75,100,57.142857142857146,-0.017649999999965138,0
1588608360,291.88,291.99,291.79,291.96,8400,4390.75,92.85714285714286,50,0.0030607142857482783,0
1588608420,291.97,292.07,291.9,291.93,5234,4452.45,85.71428571428571,42.857142857142854,0.01606428571431756,0
1588608480,291.87,291.88,291.69,291.75,8318,4505.85,78.57142857142857,35.714285714285715,-0.016467857142830722,0
1588608540,291.79,291.97,291.79,291.85,5200,4530.85,71.42857142857143,28.571428571428573,-0.0016321428571131613,0
1588608600,291.89,291.905,291.69,291.69,3726,4528.5,64.28571428571429,21.428571428571427,-0.002246428571399006,0
1588608660,291.715,291.715,291.58,291.64,2800,4417.3,57.142857142857146,14.285714285714286,-0.022699999999970716,0
1588608720,291.65,291.76,291.46,291.55,3335,4352.25,50,7.142857142857143,-0.061407142857102914,0
1588608780,291.57,291.59,291.45,291.51,2709,4343.2,42.857142857142854,0,-0.09163214285710847,0
1588608840,291.6,291.71,291.56,291.56,4000,4393.2,35.714285714285715,92.85714285714286,-0.1070249999999687,0
1588608900,291.57,291.65,291.42,291.61,4633,4488,28.571428571428573,100,-0.11241071428568311,0
1588608960,291.64,291.64,291.53,291.63,3300,4478,21.428571428571427,92.85714285714286,-0.11188928571426279,0
1588609020,291.62,291.76,291.6,291.76,3700,4344.6,14.285714285714286,85.71428571428571,-0.10149285714282671,0
1588609080,291.7,291.73,291.67,291.69,1794,4334.3,7.142857142857143,78.57142857142857,-0.11865357142853962,0
1588609140,291.72,291.72,291.51,291.55,4696,4258.5,0,71.42857142857143,-0.1836642857142514,0
1588609200,291.58,291.76,291.5,291.73,3219,4269.45,7.142857142857143,64.28571428571429,-0.1811499999999577,0
1588609260,291.7,291.7,291.57,291.62,3400,4254.45,0,57.142857142857146,-0.18710357142853618,0
1588609320,291.65,291.75,291.56,291.6,3590,4298.95,7.142857142857143,50,-0.19629642857139917,0
1588609380,291.56,291.69,291.48,291.54,3600,4238.25,0,42.857142857142854,-0.2019714285714031,0
1588609440,291.63,291.75,291.6,291.68,2400,4207.15,0,35.714285714285715,-0.1721785714285488,0
1588609500,291.69,291.69,291.53,291.67,2869,4046.15,7.142857142857143,28.571428571428573,-0.14942142857141058,0
1588609560,291.65,291.675,291.505,291.51,3606,3806.45,0,21.428571428571427,-0.14456071428570486,0
1588609620,291.54,291.67,291.5,291.6,2600,3674.75,28.571428571428573,14.285714285714286,-0.11487142857142933,0
1588609680,291.61,291.75,291.61,291.74,1600,3338.85,21.428571428571427,7.142857142857143,-0.0743178571428603,0
1588609740,291.72,291.77,291.54,291.63,4260,3291.85,100,0,-0.04152500000000957,0
1588609800,291.67,291.72,291.59,291.62,3639,3287.5,92.85714285714286,50,-0.01803214285716309,0
1588609860,291.64,291.64,291.31,291.31,3831,3339.05,85.71428571428571,100,-0.05139642857144672,0
1588609920,291.22,291.3,290.91,290.93,6560,3500.3,78.57142857142857,100,-0.14051785714287998,0
1588609980,290.95,290.99,290.71,290.97,5946,3662.15,71.42857142857143,100,-0.20914642857144858,0
1588610040,290.92,290.96,290.8,290.82,2325,3578.4,64.28571428571429,92.85714285714286,-0.2938857142857346,0
1588610100,290.82,290.87,290.42,290.43,8037,3748.6,57.142857142857146,100,-0.4211964285714487,0
1588610160,290.57,290.64,290.48,290.48,4600,3813.6,50,92.85714285714286,-0.52104285714288,0
1588610220,290.45,290.49,290.14,290.27,4911,3874.15,42.857142857142854,100,-0.6176250000000217,0
1588610280,290.29,290.43,290.15,290.24,6274,4098.15,35.714285714285715,92.85714285714286,-0.7074107142857323,0
1588610340,290.22,290.28,289.79,290.03,5778,4152.25,28.571428571428573,100,-0.8170071428571526,0
1588610400,290.05,290.32,290.05,290.25,5154,4249,21.428571428571427,92.85714285714286,-0.8501107142857115,0
1588610460,290.33,290.52,290.3,290.31,6400,4399,14.285714285714286,85.71428571428571,-0.8667749999999865,0
1588610520,290.32,290.32,290.21,290.25,3937,4416.35,7.142857142857143,78.57142857142857,-0.882946428571408,0
1588610580,290.3,290.57,290.28,290.5,4700,4471.35,0,71.42857142857143,-0.8459107142856818,0
1588610640,290.46,290.52,290.34,290.37,4699,4586.3,0,64.28571428571429,-0.8099107142856685,0
1588610700,290.35,290.41,290.28,290.29,3700,4627.85,0,57.142857142857146,-0.7765857142856575,0
1588610760,290.27,290.33,290.22,290.25,2564,4575.75,0,50,-0.753310714285653,0
1588610820,290.27,290.27,290.01,290.15,6046,4748.05,0,42.857142857142854,-0.7251499999999316,0
1588610880,290.16,290.17,290.03,290.11,2312,4783.65,0,35.714285714285715,-0.6757535714284862,0
1588610940,290.1,290.19,289.98,290.02,5016,4821.45,0,28.571428571428573,-0.6330357142856314,0
1588611000,289.99,290.07,289.88,290,5460,4912.5,0,21.428571428571427,-0.5719107142856363,0
1588611060,289.97,290.06,289.88,290.06,2428,4842.35,42.857142857142854,14.285714285714286,-0.4973571428570682,0
1588611120,290.05,290.05,289.97,289.99,2200,4624.35,35.714285714285715,7.142857142857143,-0.44181071428563684,0
1588611180,289.94,289.97,289.55,289.64,6934,4673.75,28.571428571428573,100,-0.42473928571420516,0
1588611240,289.65,289.65,289.13,289.17,7248,4919.9,21.428571428571427,100,-0.47426071428562955,0
1588611300,289.2,289.43,289.09,289.35,7263,4881.2,14.285714285714286,100,-0.49667499999991543,0
1588611360,289.3,289.41,289.3,289.37,2000,4751.2,7.142857142857143,92.85714285714286,-0.5022035714284886,0
1588611420,289.42,289.48,289.37,289.44,2100,4610.65,0,85.71428571428571,-0.5040678571427757,0
1588611480,289.55,289.6,289.45,289.46,4317,4512.8,0,78.57142857142857,-0.5036499999999235,0
1588611540,289.48,289.68,289.48,289.67,3271,4387.45,0,71.42857142857143,-0.47716428571420455,0
1588611600,289.68,289.75,289.34,289.41,4373,4348.4,0,64.28571428571429,-0.4798535714284923,0
1588611660,289.37,289.69,289.37,289.54,6900,4373.4,0,57.142857142857146,-0.44895357142848336,0
1588611720,289.57,289.83,289.56,289.82,6000,4476.55,7.142857142857143,50,-0.37089285714277165,0
1588611780,289.79,289.91,289.79,289.88,4800,4481.55,0,42.857142857142854,-0.2576285714284835,0
1588611840,289.86,289.88,289.65,289.7,5211,4507.15,0,35.714285714285715,-0.18535357142848502,0
1588611900,289.7,289.7,289.57,289.6,4668,4555.55,0,28.571428571428573,-0.13478571428562813,0
1588611960,289.57,289.83,289.57,289.79,2992,4576.95,0,21.428571428571427,-0.050117857142764066,0
1588612020,289.69,289.84,289.68,289.7,3203,4434.8,0,14.285714285714286,0.008792857142952859,0
1588612080,289.66,289.68,289.53,289.56,2400,4439.2,64.28571428571429,7.142857142857143,0.03578928571438311,0
1588612140,289.54,289.54,289.18,289.34,4222,4399.5,57.142857142857146,0,0.020203571428662137,0
1588612200,289.32,289.35,288.96,288.96,10903,4671.65,50,100,-0.055364285714204375,0
1588612260,288.895,288.98,288.65,288.67,12967,5198.6,42.857142857142854,100,-0.14550714285706318,0
1588612320,288.65,288.91,288.62,288.63,8710,5524.1,35.714285714285715,100,-0.22318928571421245,0
1588612380,288.7,288.78,288.61,288.78,3200,5337.4,28.571428571428573,100,-0.2851928571427874,0
